----------------------------------------------------------------------------------
dim_{Spin} = 1 ,
dim_{Lat} = 3 ,
N = ( 16 x 16 x 16 ) ,
T = 1.000000000000e+00 ,
delta_T = 1.000000000000e-01 ,
J = ( 1.000000000000e+00 , 1.000000000000e+00 , 1.000000000000e+00 ) ,
sigma_J = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
<J_{ij}> = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
h = ( 0.000000000000e+00 ) ,
sigma_h = ( 2.000000000000e+00 ) ,
<h_i> = ( -3.102112359020e-03 ) ,
order = ( 1.000000000000e+00 ) ,
order_field = 0 ,
order_random = 1 ,
Thermalizing-MCS = 0 ,
Averaging-MCS = 1 ,
hysteresis-MCS/step = 1, 
del_h = range_h x 1.000000000000e-02 ,
==================================================================================
step	<|m|>	<m[0]>	<E>	
1175	5.668945312500e-01	5.668945312500e-01	-2.913748372666e+00	
1176	5.673828125000e-01	5.673828125000e-01	-2.905001989926e+00	
1177	5.717773437500e-01	5.717773437500e-01	-2.910360038535e+00	
1178	5.688476562500e-01	5.688476562500e-01	-2.903013387750e+00	
1179	5.756835937500e-01	5.756835937500e-01	-2.905692609154e+00	
1180	5.683593750000e-01	5.683593750000e-01	-2.898860834713e+00	
1181	5.708007812500e-01	5.708007812500e-01	-2.906605809882e+00	
1182	5.610351562500e-01	5.610351562500e-01	-2.903985512107e+00	
1183	5.585937500000e-01	5.585937500000e-01	-2.903112727545e+00	
1184	5.615234375000e-01	5.615234375000e-01	-2.904766118663e+00	
1185	5.576171875000e-01	5.576171875000e-01	-2.904068742210e+00	
1186	5.576171875000e-01	5.576171875000e-01	-2.900696215464e+00	
1187	5.581054687500e-01	5.581054687500e-01	-2.901561317815e+00	
1188	5.581054687500e-01	5.581054687500e-01	-2.903523653592e+00	
1189	5.600585937500e-01	5.600585937500e-01	-2.900914037506e+00	
1190	5.664062500000e-01	5.664062500000e-01	-2.897702030315e+00	
1191	5.678710937500e-01	5.678710937500e-01	-2.902605462309e+00	
1192	5.727539062500e-01	5.727539062500e-01	-2.906680685296e+00	
1193	5.737304687500e-01	5.737304687500e-01	-2.906414558705e+00	
1194	5.683593750000e-01	5.683593750000e-01	-2.899673054838e+00	
1195	5.698242187500e-01	5.698242187500e-01	-2.887872329391e+00	
1196	5.751953125000e-01	5.751953125000e-01	-2.897002970752e+00	
1197	5.805664062500e-01	5.805664062500e-01	-2.905299656315e+00	
1198	5.800781250000e-01	5.800781250000e-01	-2.905553181147e+00	
1199	5.756835937500e-01	5.756835937500e-01	-2.903822765104e+00	
1200	5.747070312500e-01	5.747070312500e-01	-2.899166559062e+00	
1201	5.786132812500e-01	5.786132812500e-01	-2.902273655658e+00	
1202	5.810546875000e-01	5.810546875000e-01	-2.900766608028e+00	
1203	5.805664062500e-01	5.805664062500e-01	-2.898907014543e+00	
1204	5.805664062500e-01	5.805664062500e-01	-2.903654073650e+00	
1205	5.805664062500e-01	5.805664062500e-01	-2.902181690650e+00	
1206	5.815429687500e-01	5.815429687500e-01	-2.900403619598e+00	
1207	5.825195312500e-01	5.825195312500e-01	-2.910636056700e+00	
1208	5.844726562500e-01	5.844726562500e-01	-2.906336058585e+00	
1209	5.820312500000e-01	5.820312500000e-01	-2.902783304953e+00	
1210	5.820312500000e-01	5.820312500000e-01	-2.901580833003e+00	
1211	5.815429687500e-01	5.815429687500e-01	-2.904026665625e+00	
1212	5.883789062500e-01	5.883789062500e-01	-2.905708182388e+00	
1213	5.913085937500e-01	5.913085937500e-01	-2.908807216121e+00	
1214	5.932617187500e-01	5.932617187500e-01	-2.910979894255e+00	
1215	5.893554687500e-01	5.893554687500e-01	-2.909265356797e+00	
1216	5.913085937500e-01	5.913085937500e-01	-2.907261336025e+00	
1217	5.869140625000e-01	5.869140625000e-01	-2.902249380875e+00	
1218	5.834960937500e-01	5.834960937500e-01	-2.907388145285e+00	
1219	5.864257812500e-01	5.864257812500e-01	-2.909159489103e+00	
1220	5.839843750000e-01	5.839843750000e-01	-2.905950796364e+00	
1221	5.825195312500e-01	5.825195312500e-01	-2.906360166522e+00	
1222	5.830078125000e-01	5.830078125000e-01	-2.907809235663e+00	
1223	5.761718750000e-01	5.761718750000e-01	-2.908078817047e+00	
1224	5.771484375000e-01	5.771484375000e-01	-2.908388914644e+00	
1225	5.771484375000e-01	5.771484375000e-01	-2.907423453364e+00	
1226	5.781250000000e-01	5.781250000000e-01	-2.906984133788e+00	
1227	5.776367187500e-01	5.776367187500e-01	-2.907424385555e+00	
1228	5.791015625000e-01	5.791015625000e-01	-2.907544640278e+00	
1229	5.805664062500e-01	5.805664062500e-01	-2.905531893414e+00	
1230	5.844726562500e-01	5.844726562500e-01	-2.906321734923e+00	
1231	5.815429687500e-01	5.815429687500e-01	-2.910106282393e+00	
1232	5.839843750000e-01	5.839843750000e-01	-2.910005111502e+00	
1233	5.874023437500e-01	5.874023437500e-01	-2.909810540450e+00	
1234	5.898437500000e-01	5.898437500000e-01	-2.909898107848e+00	
1235	5.864257812500e-01	5.864257812500e-01	-2.906900236932e+00	
1236	5.864257812500e-01	5.864257812500e-01	-2.902489530471e+00	
1237	5.854492187500e-01	5.854492187500e-01	-2.902767057024e+00	
1238	5.893554687500e-01	5.893554687500e-01	-2.904238926700e+00	
1239	5.903320312500e-01	5.903320312500e-01	-2.904381357131e+00	
1240	5.893554687500e-01	5.893554687500e-01	-2.908399503846e+00	
1241	5.830078125000e-01	5.830078125000e-01	-2.907736780626e+00	
1242	5.898437500000e-01	5.898437500000e-01	-2.914791368557e+00	
1243	5.859375000000e-01	5.859375000000e-01	-2.910236816417e+00	
1244	5.893554687500e-01	5.893554687500e-01	-2.910644268253e+00	
1245	5.834960937500e-01	5.834960937500e-01	-2.909681303466e+00	
1246	5.874023437500e-01	5.874023437500e-01	-2.912405563898e+00	
1247	5.888671875000e-01	5.888671875000e-01	-2.908242681452e+00	
1248	5.830078125000e-01	5.830078125000e-01	-2.907761835870e+00	
1249	5.839843750000e-01	5.839843750000e-01	-2.906533370323e+00	
1250	5.839843750000e-01	5.839843750000e-01	-2.902635670902e+00	
1251	5.874023437500e-01	5.874023437500e-01	-2.898388746650e+00	
1252	5.864257812500e-01	5.864257812500e-01	-2.902961993707e+00	
1253	5.878906250000e-01	5.878906250000e-01	-2.902668927377e+00	
1254	5.834960937500e-01	5.834960937500e-01	-2.909703138447e+00	
1255	5.859375000000e-01	5.859375000000e-01	-2.909430484205e+00	
1256	5.781250000000e-01	5.781250000000e-01	-2.909730876993e+00	
1257	5.791015625000e-01	5.791015625000e-01	-2.908820148423e+00	
1258	5.805664062500e-01	5.805664062500e-01	-2.910631449776e+00	
1259	5.820312500000e-01	5.820312500000e-01	-2.907235313956e+00	
1260	5.781250000000e-01	5.781250000000e-01	-2.906835207642e+00	
1261	5.737304687500e-01	5.737304687500e-01	-2.909796469656e+00	
1262	5.712890625000e-01	5.712890625000e-01	-2.911386439305e+00	
1263	5.722656250000e-01	5.722656250000e-01	-2.912725277585e+00	
1264	5.756835937500e-01	5.756835937500e-01	-2.908440485664e+00	
1265	5.781250000000e-01	5.781250000000e-01	-2.911316886919e+00	
1266	5.751953125000e-01	5.751953125000e-01	-2.905654916194e+00	
1267	5.737304687500e-01	5.737304687500e-01	-2.906338424944e+00	
1268	5.742187500000e-01	5.742187500000e-01	-2.906225824031e+00	
1269	5.781250000000e-01	5.781250000000e-01	-2.907152139784e+00	
1270	5.795898437500e-01	5.795898437500e-01	-2.909213944655e+00	
1271	5.781250000000e-01	5.781250000000e-01	-2.907952412320e+00	
1272	5.820312500000e-01	5.820312500000e-01	-2.907596812293e+00	
1273	5.810546875000e-01	5.810546875000e-01	-2.912354006725e+00	
1274	5.722656250000e-01	5.722656250000e-01	-2.910370719965e+00	
1275	5.761718750000e-01	5.761718750000e-01	-2.911234497953e+00	
1276	5.732421875000e-01	5.732421875000e-01	-2.906936443730e+00	
1277	5.776367187500e-01	5.776367187500e-01	-2.911480663894e+00	
1278	5.786132812500e-01	5.786132812500e-01	-2.911510516008e+00	
1279	5.761718750000e-01	5.761718750000e-01	-2.911145078634e+00	
1280	5.839843750000e-01	5.839843750000e-01	-2.910228100153e+00	
1281	5.825195312500e-01	5.825195312500e-01	-2.904859070468e+00	
1282	5.791015625000e-01	5.791015625000e-01	-2.899943355461e+00	
1283	5.732421875000e-01	5.732421875000e-01	-2.900690126909e+00	
1284	5.781250000000e-01	5.781250000000e-01	-2.908431464504e+00	
1285	5.776367187500e-01	5.776367187500e-01	-2.908436306373e+00	
1286	5.825195312500e-01	5.825195312500e-01	-2.909205052180e+00	
1287	5.815429687500e-01	5.815429687500e-01	-2.901907542934e+00	
1288	5.776367187500e-01	5.776367187500e-01	-2.897833529328e+00	
1289	5.820312500000e-01	5.820312500000e-01	-2.903688574174e+00	
1290	5.786132812500e-01	5.786132812500e-01	-2.903158070807e+00	
1291	5.727539062500e-01	5.727539062500e-01	-2.903078188689e+00	
1292	5.810546875000e-01	5.810546875000e-01	-2.906882366744e+00	
1293	5.786132812500e-01	5.786132812500e-01	-2.904219245541e+00	
1294	5.766601562500e-01	5.766601562500e-01	-2.901313458285e+00	
1295	5.776367187500e-01	5.776367187500e-01	-2.901161410044e+00	
1296	5.800781250000e-01	5.800781250000e-01	-2.903409765319e+00	
1297	5.815429687500e-01	5.815429687500e-01	-2.906075958351e+00	
1298	5.751953125000e-01	5.751953125000e-01	-2.895571502498e+00	
1299	5.810546875000e-01	5.810546875000e-01	-2.895954357975e+00	
1300	5.922851562500e-01	5.922851562500e-01	-2.907948259283e+00	
1301	5.952148437500e-01	5.952148437500e-01	-2.910904529303e+00	
1302	5.981445312500e-01	5.981445312500e-01	-2.912612266482e+00	
1303	5.976562500000e-01	5.976562500000e-01	-2.909447599840e+00	
1304	5.927734375000e-01	5.927734375000e-01	-2.905224492040e+00	
1305	5.874023437500e-01	5.874023437500e-01	-2.907237201618e+00	
1306	5.903320312500e-01	5.903320312500e-01	-2.905637033378e+00	
1307	5.908203125000e-01	5.908203125000e-01	-2.908467742423e+00	
1308	5.903320312500e-01	5.903320312500e-01	-2.907050325461e+00	
1309	5.922851562500e-01	5.922851562500e-01	-2.903545732261e+00	
1310	5.898437500000e-01	5.898437500000e-01	-2.903530486418e+00	
1311	5.908203125000e-01	5.908203125000e-01	-2.899716008861e+00	
1312	5.927734375000e-01	5.927734375000e-01	-2.906830449683e+00	
1313	5.922851562500e-01	5.922851562500e-01	-2.903657689602e+00	
1314	5.961914062500e-01	5.961914062500e-01	-2.908078204559e+00	
1315	5.957031250000e-01	5.957031250000e-01	-2.908530830172e+00	
1316	5.937500000000e-01	5.937500000000e-01	-2.907434460663e+00	
1317	5.942382812500e-01	5.942382812500e-01	-2.904879942231e+00	
1318	5.913085937500e-01	5.913085937500e-01	-2.902016713197e+00	
1319	5.898437500000e-01	5.898437500000e-01	-2.905400028604e+00	
1320	5.966796875000e-01	5.966796875000e-01	-2.901855827356e+00	
1321	5.898437500000e-01	5.898437500000e-01	-2.903008218339e+00	
1322	5.917968750000e-01	5.917968750000e-01	-2.905285433248e+00	
1323	5.864257812500e-01	5.864257812500e-01	-2.906898270098e+00	
1324	5.849609375000e-01	5.849609375000e-01	-2.906811095949e+00	
1325	5.825195312500e-01	5.825195312500e-01	-2.901844068797e+00	
1326	5.820312500000e-01	5.820312500000e-01	-2.897810079631e+00	
1327	5.751953125000e-01	5.751953125000e-01	-2.904192433636e+00	
1328	5.781250000000e-01	5.781250000000e-01	-2.907950876615e+00	
1329	5.751953125000e-01	5.751953125000e-01	-2.900505849528e+00	
1330	5.815429687500e-01	5.815429687500e-01	-2.909039289201e+00	
1331	5.776367187500e-01	5.776367187500e-01	-2.909575455367e+00	
1332	5.776367187500e-01	5.776367187500e-01	-2.911639401857e+00	
1333	5.800781250000e-01	5.800781250000e-01	-2.910449888231e+00	
1334	5.800781250000e-01	5.800781250000e-01	-2.908229492271e+00	
1335	5.834960937500e-01	5.834960937500e-01	-2.911691609730e+00	
1336	5.878906250000e-01	5.878906250000e-01	-2.912024501652e+00	
1337	5.854492187500e-01	5.854492187500e-01	-2.908717323279e+00	
1338	5.795898437500e-01	5.795898437500e-01	-2.907093868451e+00	
1339	5.815429687500e-01	5.815429687500e-01	-2.911991397951e+00	
1340	5.859375000000e-01	5.859375000000e-01	-2.910141289317e+00	
1341	5.844726562500e-01	5.844726562500e-01	-2.909030955763e+00	
1342	5.786132812500e-01	5.786132812500e-01	-2.909988405265e+00	
1343	5.810546875000e-01	5.810546875000e-01	-2.907214374099e+00	
1344	5.810546875000e-01	5.810546875000e-01	-2.901824869815e+00	
1345	5.869140625000e-01	5.869140625000e-01	-2.910468785577e+00	
1346	5.893554687500e-01	5.893554687500e-01	-2.911587112495e+00	
1347	5.859375000000e-01	5.859375000000e-01	-2.908917296143e+00	
1348	5.888671875000e-01	5.888671875000e-01	-2.907745181296e+00	
1349	5.869140625000e-01	5.869140625000e-01	-2.904441050689e+00	
1350	5.893554687500e-01	5.893554687500e-01	-2.906186534506e+00	
1351	5.947265625000e-01	5.947265625000e-01	-2.901859830061e+00	
1352	5.937500000000e-01	5.937500000000e-01	-2.903735938757e+00	
1353	5.952148437500e-01	5.952148437500e-01	-2.900469021139e+00	
1354	5.883789062500e-01	5.883789062500e-01	-2.903123234193e+00	
1355	5.869140625000e-01	5.869140625000e-01	-2.907923395730e+00	
1356	5.854492187500e-01	5.854492187500e-01	-2.910795643875e+00	
1357	5.869140625000e-01	5.869140625000e-01	-2.904561962684e+00	
1358	5.878906250000e-01	5.878906250000e-01	-2.909044345486e+00	
1359	5.937500000000e-01	5.937500000000e-01	-2.907348112449e+00	
1360	5.903320312500e-01	5.903320312500e-01	-2.905289984792e+00	
1361	5.913085937500e-01	5.913085937500e-01	-2.899650117283e+00	
1362	5.903320312500e-01	5.903320312500e-01	-2.901777899380e+00	
1363	5.913085937500e-01	5.913085937500e-01	-2.904452043396e+00	
1364	5.932617187500e-01	5.932617187500e-01	-2.908790640816e+00	
1365	5.927734375000e-01	5.927734375000e-01	-2.906910720560e+00	
1366	5.883789062500e-01	5.883789062500e-01	-2.907356352401e+00	
1367	5.878906250000e-01	5.878906250000e-01	-2.905567018316e+00	
1368	5.922851562500e-01	5.922851562500e-01	-2.905058933926e+00	
1369	5.971679687500e-01	5.971679687500e-01	-2.908340184175e+00	
1370	6.000976562500e-01	6.000976562500e-01	-2.908456659079e+00	
1371	5.996093750000e-01	5.996093750000e-01	-2.905445687462e+00	
1372	5.986328125000e-01	5.986328125000e-01	-2.906319482522e+00	
1373	5.927734375000e-01	5.927734375000e-01	-2.901154008046e+00	
1374	5.932617187500e-01	5.932617187500e-01	-2.907754289718e+00	
1375	5.971679687500e-01	5.971679687500e-01	-2.908671274814e+00	
1376	6.025390625000e-01	6.025390625000e-01	-2.900557582800e+00	
1377	6.040039062500e-01	6.040039062500e-01	-2.901576246175e+00	
1378	5.971679687500e-01	5.971679687500e-01	-2.910874242274e+00	
1379	5.981445312500e-01	5.981445312500e-01	-2.905143339214e+00	
1380	5.922851562500e-01	5.922851562500e-01	-2.900196350853e+00	
1381	5.913085937500e-01	5.913085937500e-01	-2.902726096808e+00	
1382	5.917968750000e-01	5.917968750000e-01	-2.904825203800e+00	
1383	5.937500000000e-01	5.937500000000e-01	-2.900640719872e+00	
1384	5.864257812500e-01	5.864257812500e-01	-2.899511651411e+00	
1385	5.874023437500e-01	5.874023437500e-01	-2.900902595953e+00	
1386	5.810546875000e-01	5.810546875000e-01	-2.900560327799e+00	
1387	5.825195312500e-01	5.825195312500e-01	-2.904101911822e+00	
1388	5.839843750000e-01	5.839843750000e-01	-2.907833551294e+00	
1389	5.844726562500e-01	5.844726562500e-01	-2.905531292089e+00	
1390	5.776367187500e-01	5.776367187500e-01	-2.905154398090e+00	
1391	5.815429687500e-01	5.815429687500e-01	-2.911084231829e+00	
1392	5.756835937500e-01	5.756835937500e-01	-2.908888313102e+00	
1393	5.795898437500e-01	5.795898437500e-01	-2.909058213507e+00	
1394	5.805664062500e-01	5.805664062500e-01	-2.909728898290e+00	
1395	5.766601562500e-01	5.766601562500e-01	-2.903270592926e+00	
1396	5.756835937500e-01	5.756835937500e-01	-2.914394220102e+00	
1397	5.712890625000e-01	5.712890625000e-01	-2.914410631495e+00	
1398	5.722656250000e-01	5.722656250000e-01	-2.909546412348e+00	
1399	5.688476562500e-01	5.688476562500e-01	-2.908959864923e+00	
1400	5.751953125000e-01	5.751953125000e-01	-2.907372021240e+00	
1401	5.732421875000e-01	5.732421875000e-01	-2.906859373810e+00	
1402	5.742187500000e-01	5.742187500000e-01	-2.903673514149e+00	
1403	5.810546875000e-01	5.810546875000e-01	-2.916762791829e+00	
1404	5.786132812500e-01	5.786132812500e-01	-2.907852854429e+00	
1405	5.776367187500e-01	5.776367187500e-01	-2.909572924656e+00	
1406	5.810546875000e-01	5.810546875000e-01	-2.908551422137e+00	
1407	5.854492187500e-01	5.854492187500e-01	-2.905271221988e+00	
1408	5.864257812500e-01	5.864257812500e-01	-2.909380886336e+00	
1409	5.839843750000e-01	5.839843750000e-01	-2.912121822364e+00	
1410	5.820312500000e-01	5.820312500000e-01	-2.911926936485e+00	
1411	5.859375000000e-01	5.859375000000e-01	-2.907618731031e+00	
1412	5.820312500000e-01	5.820312500000e-01	-2.908543543408e+00	
1413	5.830078125000e-01	5.830078125000e-01	-2.914407426828e+00	
1414	5.908203125000e-01	5.908203125000e-01	-2.910875319096e+00	
1415	5.888671875000e-01	5.888671875000e-01	-2.910536622564e+00	
1416	5.825195312500e-01	5.825195312500e-01	-2.907168364668e+00	
1417	5.844726562500e-01	5.844726562500e-01	-2.906581470686e+00	
1418	5.810546875000e-01	5.810546875000e-01	-2.903832953422e+00	
1419	5.825195312500e-01	5.825195312500e-01	-2.905337453013e+00	
1420	5.795898437500e-01	5.795898437500e-01	-2.902053224785e+00	
1421	5.864257812500e-01	5.864257812500e-01	-2.897891312292e+00	
1422	5.854492187500e-01	5.854492187500e-01	-2.907217903043e+00	
1423	5.830078125000e-01	5.830078125000e-01	-2.908465827972e+00	
1424	5.825195312500e-01	5.825195312500e-01	-2.904646918761e+00	
1425	5.820312500000e-01	5.820312500000e-01	-2.907575048239e+00	
1426	5.815429687500e-01	5.815429687500e-01	-2.906260175658e+00	
1427	5.830078125000e-01	5.830078125000e-01	-2.910417473549e+00	
1428	5.874023437500e-01	5.874023437500e-01	-2.907885070946e+00	
1429	5.805664062500e-01	5.805664062500e-01	-2.901712587023e+00	
1430	5.800781250000e-01	5.800781250000e-01	-2.900832338222e+00	
1431	5.844726562500e-01	5.844726562500e-01	-2.909160222215e+00	
1432	5.854492187500e-01	5.854492187500e-01	-2.908161995494e+00	
1433	5.849609375000e-01	5.849609375000e-01	-2.908666182964e+00	
1434	5.864257812500e-01	5.864257812500e-01	-2.912056826606e+00	
1435	5.878906250000e-01	5.878906250000e-01	-2.911100203236e+00	
1436	5.908203125000e-01	5.908203125000e-01	-2.911077527732e+00	
1437	5.874023437500e-01	5.874023437500e-01	-2.912537226417e+00	
1438	5.839843750000e-01	5.839843750000e-01	-2.910177680183e+00	
1439	5.844726562500e-01	5.844726562500e-01	-2.904419223265e+00	
1440	5.883789062500e-01	5.883789062500e-01	-2.906962071724e+00	
1441	5.815429687500e-01	5.815429687500e-01	-2.904398371601e+00	
1442	5.883789062500e-01	5.883789062500e-01	-2.903819093402e+00	
1443	5.913085937500e-01	5.913085937500e-01	-2.900183776114e+00	
1444	5.957031250000e-01	5.957031250000e-01	-2.905856668179e+00	
1445	5.898437500000e-01	5.898437500000e-01	-2.909668280224e+00	
1446	5.874023437500e-01	5.874023437500e-01	-2.910703370513e+00	
1447	5.839843750000e-01	5.839843750000e-01	-2.908729565048e+00	
1448	5.874023437500e-01	5.874023437500e-01	-2.906086199554e+00	
1449	5.869140625000e-01	5.869140625000e-01	-2.909591954103e+00	
1450	5.908203125000e-01	5.908203125000e-01	-2.906195750181e+00	
1451	5.869140625000e-01	5.869140625000e-01	-2.907575280036e+00	
1452	5.859375000000e-01	5.859375000000e-01	-2.907666342688e+00	
1453	5.815429687500e-01	5.815429687500e-01	-2.904441326271e+00	
1454	5.908203125000e-01	5.908203125000e-01	-2.908853059038e+00	
1455	5.917968750000e-01	5.917968750000e-01	-2.906076183176e+00	
1456	5.839843750000e-01	5.839843750000e-01	-2.909180425961e+00	
1457	5.888671875000e-01	5.888671875000e-01	-2.910568374162e+00	
1458	5.869140625000e-01	5.869140625000e-01	-2.906501773061e+00	
1459	5.893554687500e-01	5.893554687500e-01	-2.908230796981e+00	
1460	5.917968750000e-01	5.917968750000e-01	-2.907187328683e+00	
1461	5.922851562500e-01	5.922851562500e-01	-2.904528306825e+00	
1462	5.961914062500e-01	5.961914062500e-01	-2.905481253759e+00	
1463	5.937500000000e-01	5.937500000000e-01	-2.906587044348e+00	
1464	5.917968750000e-01	5.917968750000e-01	-2.908142542206e+00	
1465	5.917968750000e-01	5.917968750000e-01	-2.903831643122e+00	
1466	5.898437500000e-01	5.898437500000e-01	-2.903727141866e+00	
1467	5.874023437500e-01	5.874023437500e-01	-2.903899183081e+00	
1468	5.830078125000e-01	5.830078125000e-01	-2.909205159695e+00	
1469	5.810546875000e-01	5.810546875000e-01	-2.908371871779e+00	
1470	5.815429687500e-01	5.815429687500e-01	-2.907638829986e+00	
1471	5.805664062500e-01	5.805664062500e-01	-2.905759585414e+00	
1472	5.791015625000e-01	5.791015625000e-01	-2.906905692900e+00	
1473	5.766601562500e-01	5.766601562500e-01	-2.908522037044e+00	
1474	5.864257812500e-01	5.864257812500e-01	-2.905656598532e+00	
1475	5.883789062500e-01	5.883789062500e-01	-2.905615175852e+00	
1476	5.913085937500e-01	5.913085937500e-01	-2.905292441748e+00	
1477	5.927734375000e-01	5.927734375000e-01	-2.910025395667e+00	
1478	6.000976562500e-01	6.000976562500e-01	-2.907517460726e+00	
1479	6.030273437500e-01	6.030273437500e-01	-2.907598770159e+00	
1480	5.976562500000e-01	5.976562500000e-01	-2.912251541499e+00	
1481	5.961914062500e-01	5.961914062500e-01	-2.909501415857e+00	
1482	5.957031250000e-01	5.957031250000e-01	-2.908918494459e+00	
1483	5.927734375000e-01	5.927734375000e-01	-2.910164854885e+00	
1484	5.927734375000e-01	5.927734375000e-01	-2.913557375716e+00	
1485	5.957031250000e-01	5.957031250000e-01	-2.912502357825e+00	
1486	5.986328125000e-01	5.986328125000e-01	-2.912963228720e+00	
1487	5.932617187500e-01	5.932617187500e-01	-2.908506965405e+00	
1488	5.917968750000e-01	5.917968750000e-01	-2.909649443929e+00	
1489	5.947265625000e-01	5.947265625000e-01	-2.911467073800e+00	
1490	5.913085937500e-01	5.913085937500e-01	-2.906709671702e+00	
1491	5.839843750000e-01	5.839843750000e-01	-2.905252905160e+00	
1492	5.830078125000e-01	5.830078125000e-01	-2.903938508495e+00	
1493	5.869140625000e-01	5.869140625000e-01	-2.904727349621e+00	
1494	5.922851562500e-01	5.922851562500e-01	-2.906969493093e+00	
1495	5.864257812500e-01	5.864257812500e-01	-2.907153730427e+00	
1496	5.869140625000e-01	5.869140625000e-01	-2.907303562606e+00	
1497	5.878906250000e-01	5.878906250000e-01	-2.909428177889e+00	
1498	5.878906250000e-01	5.878906250000e-01	-2.906708133380e+00	
1499	6.000976562500e-01	6.000976562500e-01	-2.907103686554e+00	
1500	5.986328125000e-01	5.986328125000e-01	-2.909405293690e+00	
1501	6.005859375000e-01	6.005859375000e-01	-2.911185214148e+00	
1502	6.015625000000e-01	6.015625000000e-01	-2.905046959631e+00	
1503	5.976562500000e-01	5.976562500000e-01	-2.894532784337e+00	
1504	5.971679687500e-01	5.971679687500e-01	-2.900137701083e+00	
1505	6.010742187500e-01	6.010742187500e-01	-2.897182621191e+00	
1506	6.035156250000e-01	6.035156250000e-01	-2.906028937564e+00	
1507	6.025390625000e-01	6.025390625000e-01	-2.902639635984e+00	
1508	5.952148437500e-01	5.952148437500e-01	-2.906687762808e+00	
1509	5.893554687500e-01	5.893554687500e-01	-2.899944550726e+00	
1510	5.922851562500e-01	5.922851562500e-01	-2.902340702089e+00	
1511	5.927734375000e-01	5.927734375000e-01	-2.905676796786e+00	
1512	5.952148437500e-01	5.952148437500e-01	-2.906472888404e+00	
1513	5.952148437500e-01	5.952148437500e-01	-2.911100768313e+00	
1514	5.952148437500e-01	5.952148437500e-01	-2.908430165459e+00	
1515	5.966796875000e-01	5.966796875000e-01	-2.911890204201e+00	
1516	5.971679687500e-01	5.971679687500e-01	-2.904064793547e+00	
1517	6.030273437500e-01	6.030273437500e-01	-2.910416205514e+00	
1518	5.966796875000e-01	5.966796875000e-01	-2.906836400702e+00	
1519	5.922851562500e-01	5.922851562500e-01	-2.905561686721e+00	
1520	5.947265625000e-01	5.947265625000e-01	-2.909220863873e+00	
1521	5.864257812500e-01	5.864257812500e-01	-2.908867687462e+00	
1522	5.903320312500e-01	5.903320312500e-01	-2.909529746696e+00	
1523	5.961914062500e-01	5.961914062500e-01	-2.908448932208e+00	
1524	5.966796875000e-01	5.966796875000e-01	-2.909151239640e+00	
1525	6.000976562500e-01	6.000976562500e-01	-2.913843370300e+00	
1526	5.996093750000e-01	5.996093750000e-01	-2.913359264540e+00	
1527	5.947265625000e-01	5.947265625000e-01	-2.912791803167e+00	
1528	5.927734375000e-01	5.927734375000e-01	-2.913309423894e+00	
1529	5.922851562500e-01	5.922851562500e-01	-2.909868274755e+00	
1530	5.874023437500e-01	5.874023437500e-01	-2.905638934357e+00	
1531	5.888671875000e-01	5.888671875000e-01	-2.908030145359e+00	
1532	5.947265625000e-01	5.947265625000e-01	-2.915129248230e+00	
1533	5.981445312500e-01	5.981445312500e-01	-2.916529331852e+00	
1534	5.957031250000e-01	5.957031250000e-01	-2.908622975805e+00	
1535	5.961914062500e-01	5.961914062500e-01	-2.909837721430e+00	
1536	5.903320312500e-01	5.903320312500e-01	-2.906107553211e+00	
1537	5.903320312500e-01	5.903320312500e-01	-2.906352128997e+00	
1538	5.903320312500e-01	5.903320312500e-01	-2.910914540106e+00	
1539	5.913085937500e-01	5.913085937500e-01	-2.903626530095e+00	
1540	5.927734375000e-01	5.927734375000e-01	-2.911140251105e+00	
1541	5.927734375000e-01	5.927734375000e-01	-2.911139248859e+00	
1542	5.957031250000e-01	5.957031250000e-01	-2.910434413006e+00	
1543	5.937500000000e-01	5.937500000000e-01	-2.912673739418e+00	
1544	5.942382812500e-01	5.942382812500e-01	-2.913630132065e+00	
1545	5.917968750000e-01	5.917968750000e-01	-2.907320195085e+00	
1546	5.810546875000e-01	5.810546875000e-01	-2.903996876899e+00	
1547	5.815429687500e-01	5.815429687500e-01	-2.904263775779e+00	
1548	5.854492187500e-01	5.854492187500e-01	-2.904968671104e+00	
1549	5.888671875000e-01	5.888671875000e-01	-2.909977205952e+00	
1550	5.888671875000e-01	5.888671875000e-01	-2.912663200426e+00	
1551	5.908203125000e-01	5.908203125000e-01	-2.911476387353e+00	
1552	5.913085937500e-01	5.913085937500e-01	-2.910633664838e+00	
1553	5.903320312500e-01	5.903320312500e-01	-2.910217246923e+00	
1554	5.942382812500e-01	5.942382812500e-01	-2.903406920489e+00	
1555	5.922851562500e-01	5.922851562500e-01	-2.895535753448e+00	
1556	5.927734375000e-01	5.927734375000e-01	-2.891435918714e+00	
1557	5.966796875000e-01	5.966796875000e-01	-2.904953477620e+00	
1558	6.000976562500e-01	6.000976562500e-01	-2.907117852086e+00	
1559	6.005859375000e-01	6.005859375000e-01	-2.908276496652e+00	
1560	6.025390625000e-01	6.025390625000e-01	-2.903021176766e+00	
1561	6.005859375000e-01	6.005859375000e-01	-2.906964031765e+00	
