----------------------------------------------------------------------------------
dim_{Spin} = 1 ,
dim_{Lat} = 3 ,
N = ( 16 x 16 x 16 ) ,
T = 1.000000000000e+00 ,
delta_T = 1.000000000000e-01 ,
J = ( 1.000000000000e+00 , 1.000000000000e+00 , 1.000000000000e+00 ) ,
sigma_J = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
<J_{ij}> = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
h = ( 0.000000000000e+00 ) ,
sigma_h = ( 2.000000000000e+00 ) ,
<h_i> = ( -3.102112359020e-03 ) ,
order = ( 1.000000000000e+00 ) ,
order_field = 0 ,
order_random = 0 ,
Thermalizing-MCS = 0 ,
Averaging-MCS = 1 ,
hysteresis-MCS/step = 1, 
del_h = range_h x 1.000000000000e-02 ,
==================================================================================
step	<|m|>	<m[0]>	<E>	
1175	9.877929687500e-01	9.877929687500e-01	-2.990341588262e+00	
1176	9.873046875000e-01	9.873046875000e-01	-2.992898673502e+00	
1177	9.853515625000e-01	9.853515625000e-01	-2.990740199054e+00	
1178	9.824218750000e-01	9.824218750000e-01	-2.986383833845e+00	
1179	9.843750000000e-01	9.843750000000e-01	-2.989096920440e+00	
1180	9.833984375000e-01	9.833984375000e-01	-2.990198796305e+00	
1181	9.804687500000e-01	9.804687500000e-01	-2.985592074894e+00	
1182	9.829101562500e-01	9.829101562500e-01	-2.984933565563e+00	
1183	9.838867187500e-01	9.838867187500e-01	-2.985707491960e+00	
1184	9.853515625000e-01	9.853515625000e-01	-2.984955969050e+00	
1185	9.877929687500e-01	9.877929687500e-01	-2.987876712259e+00	
1186	9.868164062500e-01	9.868164062500e-01	-2.989227997637e+00	
1187	9.853515625000e-01	9.853515625000e-01	-2.985958482315e+00	
1188	9.858398437500e-01	9.858398437500e-01	-2.989253893468e+00	
1189	9.843750000000e-01	9.843750000000e-01	-2.985101878735e+00	
1190	9.829101562500e-01	9.829101562500e-01	-2.988035627129e+00	
1191	9.829101562500e-01	9.829101562500e-01	-2.988465173030e+00	
1192	9.814453125000e-01	9.814453125000e-01	-2.986767851404e+00	
1193	9.853515625000e-01	9.853515625000e-01	-2.987597037486e+00	
1194	9.863281250000e-01	9.863281250000e-01	-2.990200616703e+00	
1195	9.863281250000e-01	9.863281250000e-01	-2.987610254436e+00	
1196	9.882812500000e-01	9.882812500000e-01	-2.989736761188e+00	
1197	9.902343750000e-01	9.902343750000e-01	-2.993130869306e+00	
1198	9.907226562500e-01	9.907226562500e-01	-2.995962438246e+00	
1199	9.921875000000e-01	9.921875000000e-01	-2.994716672124e+00	
1200	9.877929687500e-01	9.877929687500e-01	-2.990415567068e+00	
1201	9.877929687500e-01	9.877929687500e-01	-2.991717109518e+00	
1202	9.887695312500e-01	9.887695312500e-01	-2.991163466610e+00	
1203	9.833984375000e-01	9.833984375000e-01	-2.981826746477e+00	
1204	9.843750000000e-01	9.843750000000e-01	-2.986643355626e+00	
1205	9.897460937500e-01	9.897460937500e-01	-2.994783180954e+00	
1206	9.887695312500e-01	9.887695312500e-01	-2.991728249349e+00	
1207	9.887695312500e-01	9.887695312500e-01	-2.990938066473e+00	
1208	9.882812500000e-01	9.882812500000e-01	-2.993201400059e+00	
1209	9.892578125000e-01	9.892578125000e-01	-2.993834091569e+00	
1210	9.873046875000e-01	9.873046875000e-01	-2.992908561844e+00	
1211	9.897460937500e-01	9.897460937500e-01	-2.992588121106e+00	
1212	9.882812500000e-01	9.882812500000e-01	-2.991701119253e+00	
1213	9.877929687500e-01	9.877929687500e-01	-2.995199546393e+00	
1214	9.863281250000e-01	9.863281250000e-01	-2.991955524246e+00	
1215	9.902343750000e-01	9.902343750000e-01	-2.994033967553e+00	
1216	9.912109375000e-01	9.912109375000e-01	-2.994432492648e+00	
1217	9.902343750000e-01	9.902343750000e-01	-2.988026577624e+00	
1218	9.897460937500e-01	9.897460937500e-01	-2.986341078881e+00	
1219	9.902343750000e-01	9.902343750000e-01	-2.989675889787e+00	
1220	9.907226562500e-01	9.907226562500e-01	-2.991611849386e+00	
1221	9.892578125000e-01	9.892578125000e-01	-2.991231846399e+00	
1222	9.897460937500e-01	9.897460937500e-01	-2.990954807383e+00	
1223	9.887695312500e-01	9.887695312500e-01	-2.991829162773e+00	
1224	9.868164062500e-01	9.868164062500e-01	-2.991786962291e+00	
1225	9.882812500000e-01	9.882812500000e-01	-2.992289504086e+00	
1226	9.907226562500e-01	9.907226562500e-01	-2.995434154284e+00	
1227	9.877929687500e-01	9.877929687500e-01	-2.995739220747e+00	
1228	9.887695312500e-01	9.887695312500e-01	-2.993264282373e+00	
1229	9.882812500000e-01	9.882812500000e-01	-2.992676784312e+00	
1230	9.863281250000e-01	9.863281250000e-01	-2.990903002937e+00	
1231	9.868164062500e-01	9.868164062500e-01	-2.993565713197e+00	
1232	9.873046875000e-01	9.873046875000e-01	-2.991660333970e+00	
1233	9.838867187500e-01	9.838867187500e-01	-2.988771894962e+00	
1234	9.877929687500e-01	9.877929687500e-01	-2.990805626088e+00	
1235	9.877929687500e-01	9.877929687500e-01	-2.992802782210e+00	
1236	9.873046875000e-01	9.873046875000e-01	-2.991541977901e+00	
1237	9.912109375000e-01	9.912109375000e-01	-2.993129321837e+00	
1238	9.921875000000e-01	9.921875000000e-01	-2.995949850962e+00	
1239	9.882812500000e-01	9.882812500000e-01	-2.991370720812e+00	
1240	9.916992187500e-01	9.916992187500e-01	-2.992941342302e+00	
1241	9.926757812500e-01	9.926757812500e-01	-2.994292028870e+00	
1242	9.916992187500e-01	9.916992187500e-01	-2.994124492494e+00	
1243	9.902343750000e-01	9.902343750000e-01	-2.994117905437e+00	
1244	9.912109375000e-01	9.912109375000e-01	-2.993247396330e+00	
1245	9.858398437500e-01	9.858398437500e-01	-2.989131856257e+00	
1246	9.868164062500e-01	9.868164062500e-01	-2.992942854906e+00	
1247	9.887695312500e-01	9.887695312500e-01	-2.994254065137e+00	
1248	9.873046875000e-01	9.873046875000e-01	-2.994535273011e+00	
1249	9.873046875000e-01	9.873046875000e-01	-2.991110683453e+00	
1250	9.858398437500e-01	9.858398437500e-01	-2.989146330993e+00	
1251	9.897460937500e-01	9.897460937500e-01	-2.993255692796e+00	
1252	9.926757812500e-01	9.926757812500e-01	-2.996545240975e+00	
1253	9.946289062500e-01	9.946289062500e-01	-2.994745008666e+00	
1254	9.897460937500e-01	9.897460937500e-01	-2.993287711582e+00	
1255	9.877929687500e-01	9.877929687500e-01	-2.993937434398e+00	
1256	9.868164062500e-01	9.868164062500e-01	-2.992256573552e+00	
1257	9.838867187500e-01	9.838867187500e-01	-2.988862324925e+00	
1258	9.848632812500e-01	9.848632812500e-01	-2.989502723666e+00	
1259	9.858398437500e-01	9.858398437500e-01	-2.993383714516e+00	
1260	9.892578125000e-01	9.892578125000e-01	-2.995420564681e+00	
1261	9.873046875000e-01	9.873046875000e-01	-2.992959599371e+00	
1262	9.868164062500e-01	9.868164062500e-01	-2.991981152217e+00	
1263	9.858398437500e-01	9.858398437500e-01	-2.988374358402e+00	
1264	9.853515625000e-01	9.853515625000e-01	-2.990927372589e+00	
1265	9.877929687500e-01	9.877929687500e-01	-2.992119441696e+00	
1266	9.858398437500e-01	9.858398437500e-01	-2.991631464183e+00	
1267	9.868164062500e-01	9.868164062500e-01	-2.992735319882e+00	
1268	9.868164062500e-01	9.868164062500e-01	-2.994447418185e+00	
1269	9.853515625000e-01	9.853515625000e-01	-2.991476681473e+00	
1270	9.868164062500e-01	9.868164062500e-01	-2.991693396519e+00	
1271	9.833984375000e-01	9.833984375000e-01	-2.988057087763e+00	
1272	9.868164062500e-01	9.868164062500e-01	-2.989238339271e+00	
1273	9.897460937500e-01	9.897460937500e-01	-2.992718864310e+00	
1274	9.873046875000e-01	9.873046875000e-01	-2.993231638884e+00	
1275	9.853515625000e-01	9.853515625000e-01	-2.991334532163e+00	
1276	9.829101562500e-01	9.829101562500e-01	-2.988315596645e+00	
1277	9.829101562500e-01	9.829101562500e-01	-2.987733946147e+00	
1278	9.838867187500e-01	9.838867187500e-01	-2.989630533331e+00	
1279	9.853515625000e-01	9.853515625000e-01	-2.989931600492e+00	
1280	9.882812500000e-01	9.882812500000e-01	-2.993719107327e+00	
1281	9.902343750000e-01	9.902343750000e-01	-2.995592595221e+00	
1282	9.848632812500e-01	9.848632812500e-01	-2.991926526449e+00	
1283	9.843750000000e-01	9.843750000000e-01	-2.989124502937e+00	
1284	9.868164062500e-01	9.868164062500e-01	-2.991252304963e+00	
1285	9.848632812500e-01	9.848632812500e-01	-2.991646555315e+00	
1286	9.853515625000e-01	9.853515625000e-01	-2.991286803135e+00	
1287	9.833984375000e-01	9.833984375000e-01	-2.991865733567e+00	
1288	9.833984375000e-01	9.833984375000e-01	-2.990817631432e+00	
1289	9.882812500000e-01	9.882812500000e-01	-2.992084953748e+00	
1290	9.843750000000e-01	9.843750000000e-01	-2.987880133017e+00	
1291	9.877929687500e-01	9.877929687500e-01	-2.991372412969e+00	
1292	9.858398437500e-01	9.858398437500e-01	-2.990742838852e+00	
1293	9.853515625000e-01	9.853515625000e-01	-2.992286713357e+00	
1294	9.863281250000e-01	9.863281250000e-01	-2.993850772301e+00	
1295	9.858398437500e-01	9.858398437500e-01	-2.991112048261e+00	
1296	9.863281250000e-01	9.863281250000e-01	-2.982901591294e+00	
1297	9.887695312500e-01	9.887695312500e-01	-2.989180630289e+00	
1298	9.873046875000e-01	9.873046875000e-01	-2.983744022871e+00	
1299	9.863281250000e-01	9.863281250000e-01	-2.985199334111e+00	
1300	9.877929687500e-01	9.877929687500e-01	-2.991313672222e+00	
1301	9.912109375000e-01	9.912109375000e-01	-2.993508095461e+00	
1302	9.892578125000e-01	9.892578125000e-01	-2.994584528434e+00	
1303	9.873046875000e-01	9.873046875000e-01	-2.991419563760e+00	
1304	9.897460937500e-01	9.897460937500e-01	-2.991327135496e+00	
1305	9.912109375000e-01	9.912109375000e-01	-2.991993532379e+00	
1306	9.868164062500e-01	9.868164062500e-01	-2.985834743932e+00	
1307	9.858398437500e-01	9.858398437500e-01	-2.982555238468e+00	
1308	9.829101562500e-01	9.829101562500e-01	-2.981393972229e+00	
1309	9.892578125000e-01	9.892578125000e-01	-2.992548501574e+00	
1310	9.916992187500e-01	9.916992187500e-01	-2.992273823446e+00	
1311	9.931640625000e-01	9.931640625000e-01	-2.990605591588e+00	
1312	9.926757812500e-01	9.926757812500e-01	-2.991485324891e+00	
1313	9.926757812500e-01	9.926757812500e-01	-2.990811043731e+00	
1314	9.916992187500e-01	9.916992187500e-01	-2.990982989775e+00	
1315	9.902343750000e-01	9.902343750000e-01	-2.988853367345e+00	
1316	9.897460937500e-01	9.897460937500e-01	-2.989602870327e+00	
1317	9.916992187500e-01	9.916992187500e-01	-2.992471784105e+00	
1318	9.902343750000e-01	9.902343750000e-01	-2.990711839700e+00	
1319	9.916992187500e-01	9.916992187500e-01	-2.992466528549e+00	
1320	9.907226562500e-01	9.907226562500e-01	-2.991430068670e+00	
1321	9.902343750000e-01	9.902343750000e-01	-2.987602915206e+00	
1322	9.887695312500e-01	9.887695312500e-01	-2.988411215154e+00	
1323	9.887695312500e-01	9.887695312500e-01	-2.991914235517e+00	
1324	9.892578125000e-01	9.892578125000e-01	-2.988895799293e+00	
1325	9.921875000000e-01	9.921875000000e-01	-2.991084490125e+00	
1326	9.907226562500e-01	9.907226562500e-01	-2.993702014693e+00	
1327	9.882812500000e-01	9.882812500000e-01	-2.982954413563e+00	
1328	9.907226562500e-01	9.907226562500e-01	-2.985108390228e+00	
1329	9.882812500000e-01	9.882812500000e-01	-2.982478589616e+00	
1330	9.848632812500e-01	9.848632812500e-01	-2.978174465868e+00	
1331	9.897460937500e-01	9.897460937500e-01	-2.988731115373e+00	
1332	9.902343750000e-01	9.902343750000e-01	-2.988966692180e+00	
1333	9.838867187500e-01	9.838867187500e-01	-2.986976611702e+00	
1334	9.848632812500e-01	9.848632812500e-01	-2.990808266826e+00	
1335	9.853515625000e-01	9.853515625000e-01	-2.992523868305e+00	
1336	9.858398437500e-01	9.858398437500e-01	-2.994594519812e+00	
1337	9.848632812500e-01	9.848632812500e-01	-2.991573626499e+00	
1338	9.853515625000e-01	9.853515625000e-01	-2.990292695800e+00	
1339	9.887695312500e-01	9.887695312500e-01	-2.993020914975e+00	
1340	9.863281250000e-01	9.863281250000e-01	-2.990733405207e+00	
1341	9.892578125000e-01	9.892578125000e-01	-2.992890040258e+00	
1342	9.887695312500e-01	9.887695312500e-01	-2.992884306598e+00	
1343	9.877929687500e-01	9.877929687500e-01	-2.991447055355e+00	
1344	9.882812500000e-01	9.882812500000e-01	-2.991559838032e+00	
1345	9.873046875000e-01	9.873046875000e-01	-2.990232562656e+00	
1346	9.863281250000e-01	9.863281250000e-01	-2.988828405388e+00	
1347	9.863281250000e-01	9.863281250000e-01	-2.988453409529e+00	
1348	9.902343750000e-01	9.902343750000e-01	-2.991611430147e+00	
1349	9.873046875000e-01	9.873046875000e-01	-2.989696920718e+00	
1350	9.892578125000e-01	9.892578125000e-01	-2.991095292689e+00	
1351	9.897460937500e-01	9.897460937500e-01	-2.993154748004e+00	
1352	9.921875000000e-01	9.921875000000e-01	-2.994098630971e+00	
1353	9.882812500000e-01	9.882812500000e-01	-2.988302671512e+00	
1354	9.892578125000e-01	9.892578125000e-01	-2.991904239339e+00	
1355	9.843750000000e-01	9.843750000000e-01	-2.986710649513e+00	
1356	9.887695312500e-01	9.887695312500e-01	-2.993586784578e+00	
1357	9.858398437500e-01	9.858398437500e-01	-2.992521497423e+00	
1358	9.853515625000e-01	9.853515625000e-01	-2.990558409842e+00	
1359	9.877929687500e-01	9.877929687500e-01	-2.991032480703e+00	
1360	9.877929687500e-01	9.877929687500e-01	-2.991062552308e+00	
1361	9.838867187500e-01	9.838867187500e-01	-2.988003736344e+00	
1362	9.863281250000e-01	9.863281250000e-01	-2.991672917317e+00	
1363	9.863281250000e-01	9.863281250000e-01	-2.990938097947e+00	
1364	9.882812500000e-01	9.882812500000e-01	-2.992417274880e+00	
1365	9.843750000000e-01	9.843750000000e-01	-2.988901163169e+00	
1366	9.848632812500e-01	9.848632812500e-01	-2.989445526362e+00	
1367	9.804687500000e-01	9.804687500000e-01	-2.983349812494e+00	
1368	9.853515625000e-01	9.853515625000e-01	-2.988061939533e+00	
1369	9.829101562500e-01	9.829101562500e-01	-2.983572892380e+00	
1370	9.868164062500e-01	9.868164062500e-01	-2.993203350444e+00	
1371	9.877929687500e-01	9.877929687500e-01	-2.990611392657e+00	
1372	9.853515625000e-01	9.853515625000e-01	-2.990218283566e+00	
1373	9.843750000000e-01	9.843750000000e-01	-2.992157581416e+00	
1374	9.829101562500e-01	9.829101562500e-01	-2.989585798593e+00	
1375	9.843750000000e-01	9.843750000000e-01	-2.989808672155e+00	
1376	9.853515625000e-01	9.853515625000e-01	-2.991684454542e+00	
1377	9.843750000000e-01	9.843750000000e-01	-2.986482241992e+00	
1378	9.833984375000e-01	9.833984375000e-01	-2.987854784449e+00	
1379	9.838867187500e-01	9.838867187500e-01	-2.986683356942e+00	
1380	9.873046875000e-01	9.873046875000e-01	-2.988168877856e+00	
1381	9.877929687500e-01	9.877929687500e-01	-2.991866571648e+00	
1382	9.912109375000e-01	9.912109375000e-01	-2.995137806282e+00	
1383	9.863281250000e-01	9.863281250000e-01	-2.991331237788e+00	
1384	9.882812500000e-01	9.882812500000e-01	-2.992994722362e+00	
1385	9.877929687500e-01	9.877929687500e-01	-2.993537365033e+00	
1386	9.887695312500e-01	9.887695312500e-01	-2.991318685660e+00	
1387	9.868164062500e-01	9.868164062500e-01	-2.989574555675e+00	
1388	9.887695312500e-01	9.887695312500e-01	-2.994087473177e+00	
1389	9.907226562500e-01	9.907226562500e-01	-2.992701688922e+00	
1390	9.873046875000e-01	9.873046875000e-01	-2.991779255462e+00	
1391	9.853515625000e-01	9.853515625000e-01	-2.991986397128e+00	
1392	9.877929687500e-01	9.877929687500e-01	-2.993138394185e+00	
1393	9.882812500000e-01	9.882812500000e-01	-2.989251433671e+00	
1394	9.892578125000e-01	9.892578125000e-01	-2.989609907362e+00	
1395	9.897460937500e-01	9.897460937500e-01	-2.989658309928e+00	
1396	9.882812500000e-01	9.882812500000e-01	-2.989654160882e+00	
1397	9.892578125000e-01	9.892578125000e-01	-2.992044374379e+00	
1398	9.882812500000e-01	9.882812500000e-01	-2.992582611759e+00	
1399	9.858398437500e-01	9.858398437500e-01	-2.991204380002e+00	
1400	9.863281250000e-01	9.863281250000e-01	-2.989548312769e+00	
1401	9.868164062500e-01	9.868164062500e-01	-2.989319756289e+00	
1402	9.877929687500e-01	9.877929687500e-01	-2.991827139108e+00	
1403	9.868164062500e-01	9.868164062500e-01	-2.992201528273e+00	
1404	9.882812500000e-01	9.882812500000e-01	-2.991976365468e+00	
1405	9.887695312500e-01	9.887695312500e-01	-2.993255065472e+00	
1406	9.921875000000e-01	9.921875000000e-01	-2.996751298059e+00	
1407	9.916992187500e-01	9.916992187500e-01	-2.994175743625e+00	
1408	9.902343750000e-01	9.902343750000e-01	-2.992516804194e+00	
1409	9.877929687500e-01	9.877929687500e-01	-2.990798120068e+00	
1410	9.907226562500e-01	9.907226562500e-01	-2.992343971857e+00	
1411	9.882812500000e-01	9.882812500000e-01	-2.992514450084e+00	
1412	9.882812500000e-01	9.882812500000e-01	-2.995296572904e+00	
1413	9.877929687500e-01	9.877929687500e-01	-2.993716323117e+00	
1414	9.892578125000e-01	9.892578125000e-01	-2.992887645788e+00	
1415	9.892578125000e-01	9.892578125000e-01	-2.993842704269e+00	
1416	9.863281250000e-01	9.863281250000e-01	-2.991459984065e+00	
1417	9.902343750000e-01	9.902343750000e-01	-2.994247811531e+00	
1418	9.916992187500e-01	9.916992187500e-01	-2.994597672014e+00	
1419	9.868164062500e-01	9.868164062500e-01	-2.991952828972e+00	
1420	9.877929687500e-01	9.877929687500e-01	-2.992433413440e+00	
1421	9.882812500000e-01	9.882812500000e-01	-2.992730062932e+00	
1422	9.887695312500e-01	9.887695312500e-01	-2.994247027146e+00	
1423	9.877929687500e-01	9.877929687500e-01	-2.992021332541e+00	
1424	9.853515625000e-01	9.853515625000e-01	-2.991366418609e+00	
1425	9.863281250000e-01	9.863281250000e-01	-2.992937324228e+00	
1426	9.882812500000e-01	9.882812500000e-01	-2.993341288503e+00	
1427	9.882812500000e-01	9.882812500000e-01	-2.992461428752e+00	
1428	9.853515625000e-01	9.853515625000e-01	-2.989568432231e+00	
1429	9.838867187500e-01	9.838867187500e-01	-2.986534816441e+00	
1430	9.863281250000e-01	9.863281250000e-01	-2.990184146031e+00	
1431	9.843750000000e-01	9.843750000000e-01	-2.989755394642e+00	
1432	9.873046875000e-01	9.873046875000e-01	-2.993064789047e+00	
1433	9.863281250000e-01	9.863281250000e-01	-2.992406721712e+00	
1434	9.863281250000e-01	9.863281250000e-01	-2.989778202758e+00	
1435	9.843750000000e-01	9.843750000000e-01	-2.989012999130e+00	
1436	9.887695312500e-01	9.887695312500e-01	-2.992179483421e+00	
1437	9.887695312500e-01	9.887695312500e-01	-2.993453957533e+00	
1438	9.877929687500e-01	9.877929687500e-01	-2.993086267069e+00	
1439	9.877929687500e-01	9.877929687500e-01	-2.991427187873e+00	
1440	9.853515625000e-01	9.853515625000e-01	-2.991744698085e+00	
1441	9.868164062500e-01	9.868164062500e-01	-2.989374684501e+00	
1442	9.873046875000e-01	9.873046875000e-01	-2.992666121973e+00	
1443	9.868164062500e-01	9.868164062500e-01	-2.989232653842e+00	
1444	9.863281250000e-01	9.863281250000e-01	-2.991852026978e+00	
1445	9.838867187500e-01	9.838867187500e-01	-2.989652653139e+00	
1446	9.863281250000e-01	9.863281250000e-01	-2.990157576082e+00	
1447	9.892578125000e-01	9.892578125000e-01	-2.993960318810e+00	
1448	9.882812500000e-01	9.882812500000e-01	-2.993829791809e+00	
1449	9.873046875000e-01	9.873046875000e-01	-2.986989008862e+00	
1450	9.892578125000e-01	9.892578125000e-01	-2.994116317840e+00	
1451	9.912109375000e-01	9.912109375000e-01	-2.996994517645e+00	
1452	9.916992187500e-01	9.916992187500e-01	-2.995124933890e+00	
1453	9.887695312500e-01	9.887695312500e-01	-2.990877282972e+00	
1454	9.892578125000e-01	9.892578125000e-01	-2.990708599992e+00	
1455	9.877929687500e-01	9.877929687500e-01	-2.989025072906e+00	
1456	9.858398437500e-01	9.858398437500e-01	-2.985492889049e+00	
1457	9.892578125000e-01	9.892578125000e-01	-2.992939692531e+00	
1458	9.877929687500e-01	9.877929687500e-01	-2.985766230292e+00	
1459	9.887695312500e-01	9.887695312500e-01	-2.986902078826e+00	
1460	9.892578125000e-01	9.892578125000e-01	-2.991507481557e+00	
1461	9.868164062500e-01	9.868164062500e-01	-2.991211445558e+00	
1462	9.863281250000e-01	9.863281250000e-01	-2.990570064266e+00	
1463	9.877929687500e-01	9.877929687500e-01	-2.989269193149e+00	
1464	9.887695312500e-01	9.887695312500e-01	-2.991147862878e+00	
1465	9.887695312500e-01	9.887695312500e-01	-2.991391687317e+00	
1466	9.863281250000e-01	9.863281250000e-01	-2.990990645296e+00	
1467	9.848632812500e-01	9.848632812500e-01	-2.989371577198e+00	
1468	9.892578125000e-01	9.892578125000e-01	-2.990535458913e+00	
1469	9.887695312500e-01	9.887695312500e-01	-2.992027979084e+00	
1470	9.882812500000e-01	9.882812500000e-01	-2.993591634265e+00	
1471	9.887695312500e-01	9.887695312500e-01	-2.994635886747e+00	
1472	9.897460937500e-01	9.897460937500e-01	-2.994741911399e+00	
1473	9.902343750000e-01	9.902343750000e-01	-2.994205806582e+00	
1474	9.897460937500e-01	9.897460937500e-01	-2.994336939130e+00	
1475	9.916992187500e-01	9.916992187500e-01	-2.993964136729e+00	
1476	9.877929687500e-01	9.877929687500e-01	-2.991111231456e+00	
1477	9.882812500000e-01	9.882812500000e-01	-2.993604062709e+00	
1478	9.843750000000e-01	9.843750000000e-01	-2.988329887360e+00	
1479	9.873046875000e-01	9.873046875000e-01	-2.991094901580e+00	
1480	9.926757812500e-01	9.926757812500e-01	-2.996777559746e+00	
1481	9.907226562500e-01	9.907226562500e-01	-2.992785011626e+00	
1482	9.877929687500e-01	9.877929687500e-01	-2.990142199616e+00	
1483	9.897460937500e-01	9.897460937500e-01	-2.992766491643e+00	
1484	9.882812500000e-01	9.882812500000e-01	-2.990454031053e+00	
1485	9.873046875000e-01	9.873046875000e-01	-2.991315490913e+00	
1486	9.858398437500e-01	9.858398437500e-01	-2.991879400771e+00	
1487	9.868164062500e-01	9.868164062500e-01	-2.992914369226e+00	
1488	9.853515625000e-01	9.853515625000e-01	-2.991123648348e+00	
1489	9.824218750000e-01	9.824218750000e-01	-2.990745608950e+00	
1490	9.848632812500e-01	9.848632812500e-01	-2.990602786659e+00	
1491	9.868164062500e-01	9.868164062500e-01	-2.990653937863e+00	
1492	9.892578125000e-01	9.892578125000e-01	-2.991876005371e+00	
1493	9.848632812500e-01	9.848632812500e-01	-2.989566664276e+00	
1494	9.868164062500e-01	9.868164062500e-01	-2.989332913780e+00	
1495	9.863281250000e-01	9.863281250000e-01	-2.988684085366e+00	
1496	9.873046875000e-01	9.873046875000e-01	-2.989429611949e+00	
1497	9.863281250000e-01	9.863281250000e-01	-2.989465973384e+00	
1498	9.863281250000e-01	9.863281250000e-01	-2.987331534477e+00	
1499	9.858398437500e-01	9.858398437500e-01	-2.990031526296e+00	
1500	9.868164062500e-01	9.868164062500e-01	-2.990587316006e+00	
1501	9.887695312500e-01	9.887695312500e-01	-2.991718900466e+00	
1502	9.863281250000e-01	9.863281250000e-01	-2.992265429181e+00	
1503	9.824218750000e-01	9.824218750000e-01	-2.985430707445e+00	
1504	9.848632812500e-01	9.848632812500e-01	-2.989883541250e+00	
1505	9.868164062500e-01	9.868164062500e-01	-2.992100854588e+00	
1506	9.873046875000e-01	9.873046875000e-01	-2.984696187914e+00	
1507	9.858398437500e-01	9.858398437500e-01	-2.985517978946e+00	
1508	9.873046875000e-01	9.873046875000e-01	-2.988909025588e+00	
1509	9.882812500000e-01	9.882812500000e-01	-2.989536333295e+00	
1510	9.897460937500e-01	9.897460937500e-01	-2.993042278474e+00	
1511	9.897460937500e-01	9.897460937500e-01	-2.994417742073e+00	
1512	9.907226562500e-01	9.907226562500e-01	-2.994279561490e+00	
1513	9.916992187500e-01	9.916992187500e-01	-2.992784384239e+00	
1514	9.858398437500e-01	9.858398437500e-01	-2.991034520129e+00	
1515	9.877929687500e-01	9.877929687500e-01	-2.991915074843e+00	
1516	9.882812500000e-01	9.882812500000e-01	-2.991536243398e+00	
1517	9.887695312500e-01	9.887695312500e-01	-2.990586779224e+00	
1518	9.887695312500e-01	9.887695312500e-01	-2.992675740183e+00	
1519	9.858398437500e-01	9.858398437500e-01	-2.987397389878e+00	
1520	9.858398437500e-01	9.858398437500e-01	-2.991386627751e+00	
1521	9.833984375000e-01	9.833984375000e-01	-2.989824849815e+00	
1522	9.838867187500e-01	9.838867187500e-01	-2.993040076655e+00	
1523	9.873046875000e-01	9.873046875000e-01	-2.993266270577e+00	
1524	9.843750000000e-01	9.843750000000e-01	-2.991047181336e+00	
1525	9.863281250000e-01	9.863281250000e-01	-2.990940469192e+00	
1526	9.892578125000e-01	9.892578125000e-01	-2.992859889749e+00	
1527	9.882812500000e-01	9.882812500000e-01	-2.993554771308e+00	
1528	9.902343750000e-01	9.902343750000e-01	-2.994147008870e+00	
1529	9.912109375000e-01	9.912109375000e-01	-2.994852188624e+00	
1530	9.907226562500e-01	9.907226562500e-01	-2.990872218873e+00	
1531	9.887695312500e-01	9.887695312500e-01	-2.989236953578e+00	
1532	9.892578125000e-01	9.892578125000e-01	-2.990678028244e+00	
1533	9.887695312500e-01	9.887695312500e-01	-2.993064396202e+00	
1534	9.912109375000e-01	9.912109375000e-01	-2.994479632185e+00	
1535	9.882812500000e-01	9.882812500000e-01	-2.988712765390e+00	
1536	9.877929687500e-01	9.877929687500e-01	-2.989476080614e+00	
1537	9.897460937500e-01	9.897460937500e-01	-2.991175334544e+00	
1538	9.863281250000e-01	9.863281250000e-01	-2.988776915590e+00	
1539	9.877929687500e-01	9.877929687500e-01	-2.992334498767e+00	
1540	9.907226562500e-01	9.907226562500e-01	-2.993320671822e+00	
1541	9.897460937500e-01	9.897460937500e-01	-2.991729423377e+00	
1542	9.877929687500e-01	9.877929687500e-01	-2.992873121707e+00	
1543	9.868164062500e-01	9.868164062500e-01	-2.992772073539e+00	
1544	9.863281250000e-01	9.863281250000e-01	-2.989705767747e+00	
1545	9.897460937500e-01	9.897460937500e-01	-2.991636830996e+00	
1546	9.921875000000e-01	9.921875000000e-01	-2.993540680904e+00	
1547	9.916992187500e-01	9.916992187500e-01	-2.993200136259e+00	
1548	9.887695312500e-01	9.887695312500e-01	-2.991667546767e+00	
1549	9.882812500000e-01	9.882812500000e-01	-2.991682753619e+00	
1550	9.877929687500e-01	9.877929687500e-01	-2.990160481603e+00	
1551	9.853515625000e-01	9.853515625000e-01	-2.988393802427e+00	
1552	9.873046875000e-01	9.873046875000e-01	-2.990103494089e+00	
1553	9.882812500000e-01	9.882812500000e-01	-2.992712597386e+00	
1554	9.877929687500e-01	9.877929687500e-01	-2.992240671448e+00	
1555	9.916992187500e-01	9.916992187500e-01	-2.994742748132e+00	
1556	9.892578125000e-01	9.892578125000e-01	-2.992026039013e+00	
1557	9.887695312500e-01	9.887695312500e-01	-2.991152979790e+00	
1558	9.877929687500e-01	9.877929687500e-01	-2.987909200343e+00	
1559	9.887695312500e-01	9.887695312500e-01	-2.991870039237e+00	
1560	9.897460937500e-01	9.897460937500e-01	-2.990879969478e+00	
1561	9.882812500000e-01	9.882812500000e-01	-2.988313317255e+00	
